Country code;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
830;102.2350;102.9400;103.6140;104.2670;104.9120;105.5590;106.2260;106.9260;107.6790;108.4980;109.3960;110.3810;111.4480;112.5820;113.7650;114.9740;116.2000;117.4370;118.6760;119.9100;121.1260;122.3380;123.5340;124.6490;125.5990;126.3350;126.8210;127.1010;127.2990;127.5850;128.0850;128.8280;129.7770;130.9050;132.1560;133.4820;134.8980;136.3940;137.8560;139.1360;140.1370;140.8040;141.1790;141.3840;141.5940;141.9340;142.4480;143.1020;143.8470;144.6070;145.3300;145.9950;146.6260;147.2620;147.9630;148.7630;149.6820;150.6890;151.7050;152.6180;153.3520;153.8760;154.2180;154.4320;154.6040;154.7950;155.0200;155.2630;155.5140;155.7540;155.9730;156.1690;156.3490;156.5110;156.6530;156.7720;156.8670;156.9380;156.9820;156.9970;156.9820;156.9360;156.8590;156.7520;156.6150;156.4490;156.2560;156.0350;155.7900;155.5240;155.2390;154.9370;154.6200;154.2910;153.9530;153.6090;153.2610;152.9110;152.5610;152.2130;151.8710;151.5350;151.2080;150.8890;150.5840;150.2920;150.0140;149.7540;149.5110;149.2870;149.0820;148.8980;148.7370;148.5970;148.4800;148.3850;148.3120;148.2630;148.2350;148.2280;148.2400;148.2710;148.3220;148.3910;148.4780;148.5830;148.7050;148.8450;149.0010;149.1720;149.3590;149.5620;149.7790;150.0120;150.2600;150.5260;150.8080;151.1040;151.4170;151.7450;152.0870;152.4440;152.8150;153.2000;153.5980;154.0080;154.4300;154.8640;155.3090;155.7630;156.2260
208;4268.2700;4308.1250;4344.8630;4378.6630;4409.8580;4438.9350;4466.5520;4493.5170;4520.7550;4549.2370;4579.7700;4612.7890;4648.1570;4685.0890;4722.3830;4759.0950;4794.9270;4829.9450;4863.9830;4896.9480;4928.7040;4959.0830;4987.8060;5014.5030;5038.7520;5060.2270;5079.0150;5095.1330;5108.1450;5117.5140;5123.0260;5124.5450;5122.6960;5118.9980;5115.4760;5113.7010;5114.1720;5116.8540;5122.0980;5130.1270;5141.0340;5155.0380;5172.0400;5191.3700;5212.0710;5233.3640;5255.2130;5277.5720;5299.6490;5320.4880;5339.5010;5356.0550;5370.5070;5384.4870;5400.2800;5419.4440;5442.6440;5469.1300;5497.3120;5524.8740;5550.1420;5572.5940;5592.7380;5611.1870;5628.9580;5646.8010;5664.8000;5682.6890;5700.4780;5718.1180;5735.5590;5752.8160;5769.8850;5786.6470;5802.9440;5818.6380;5833.6840;5848.0340;5861.5480;5874.0600;5885.4460;5895.6500;5904.6740;5912.5300;5919.2580;5924.9030;5929.4760;5933.0020;5935.5630;5937.2620;5938.1920;5938.4300;5938.0310;5937.0470;5935.5230;5933.5220;5931.0860;5928.3140;5925.3880;5922.5280;5919.9030;5917.6040;5915.6440;5914.0150;5912.6720;5911.5830;5910.7660;5910.2510;5910.0310;5910.0890;5910.4130;5910.9960;5911.8320;5912.9150;5914.2300;5915.7670;5917.5140;5919.4580;5921.5750;5923.8400;5926.2310;5928.7340;5931.3380;5934.0230;5936.7720;5939.5670;5942.4000;5945.2660;5948.1610;5951.0790;5954.0210;5956.9850;5959.9770;5963.0070;5966.0920;5969.2450;5972.4730;5975.7850;5979.1980;5982.7380;5986.4210;5990.2600;5994.2570;5998.4130;6002.7290;6007.2020;6011.8340;6016.6290;6021.5930;6026.7330;6032.0610
233;1100.9980;1113.9220;1126.2800;1138.0380;1149.2410;1160.0020;1170.5140;1181.0440;1191.9120;1203.4670;1216.0030;1229.6680;1244.3860;1259.8240;1275.4870;1290.9960;1306.1970;1321.1320;1335.8460;1350.4540;1365.0020;1379.5740;1394.0290;1407.9320;1420.7090;1431.9980;1441.5510;1449.6090;1456.8920;1464.4170;1472.8980;1482.1760;1491.8970;1502.2920;1513.6170;1525.7900;1539.5490;1554.1750;1566.3960;1571.8400;1567.6310;1552.3700;1527.6600;1497.3640;1467.0160;1440.7100;1419.7270;1403.1880;1390.4140;1379.9620;1370.7490;1362.8230;1356.6440;1351.9550;1348.4490;1345.8570;1344.0380;1342.8730;1342.1450;1341.6290;1341.1400;1340.5370;1339.7620;1338.8320;1337.8210;1336.7720;1335.6560;1334.4060;1332.9840;1331.3530;1329.4800;1327.3590;1324.9860;1322.3380;1319.3900;1316.1320;1312.5650;1308.7200;1304.6540;1300.4440;1296.1580;1291.8210;1287.4570;1283.1340;1278.9310;1274.9080;1271.0930;1267.4900;1264.0970;1260.8980;1257.8800;1255.0410;1252.3730;1249.8390;1247.3890;1244.9810;1242.5970;1240.2220;1237.8230;1235.3650;1232.8210;1230.1750;1227.4200;1224.5450;1221.5410;1218.4060;1215.1400;1211.7490;1208.2530;1204.6780;1201.0490;1197.3780;1193.6820;1189.9990;1186.3730;1182.8410;1179.4230;1176.1320;1172.9880;1170.0120;1167.2190;1164.6200;1162.2210;1160.0250;1158.0300;1156.2340;1154.6370;1153.2330;1152.0090;1150.9480;1150.0320;1149.2510;1148.5980;1148.0540;1147.6020;1147.2250;1146.9130;1146.6560;1146.4410;1146.2560;1146.0920;1145.9390;1145.7940;1145.6530;1145.5130;1145.3740;1145.2350;1145.0960;1144.9570;1144.8180;1144.6810
234;31.5040;31.3040;31.2490;31.3350;31.5510;31.8790;32.2990;32.7860;33.3070;33.8330;34.3340;34.7930;35.2100;35.5970;35.9850;36.3910;36.8200;37.2620;37.7070;38.1390;38.5470;38.9280;39.2880;39.6410;40.0080;40.4030;40.8290;41.2810;41.7570;42.2580;42.7790;43.3050;43.8310;44.3640;44.9200;45.4970;46.1330;46.8020;47.3700;47.6590;47.5580;46.9950;46.0500;44.9530;44.0220;43.4830;43.4160;43.7460;44.3580;45.0700;45.7430;46.3580;46.9440;47.4720;47.9150;48.2580;48.4750;48.5720;48.5970;48.6250;48.7080;48.8630;49.0750;49.3260;49.5850;49.8310;50.0590;50.2800;50.4970;50.7170;50.9440;51.1800;51.4200;51.6630;51.9080;52.1510;52.3930;52.6320;52.8650;53.0900;53.3030;53.5050;53.6930;53.8680;54.0290;54.1740;54.3040;54.4190;54.5200;54.6060;54.6790;54.7390;54.7880;54.8270;54.8580;54.8840;54.9050;54.9230;54.9380;54.9540;54.9700;54.9890;55.0100;55.0350;55.0630;55.0940;55.1290;55.1670;55.2090;55.2530;55.2980;55.3450;55.3920;55.4400;55.4870;55.5330;55.5770;55.6190;55.6580;55.6950;55.7280;55.7580;55.7840;55.8050;55.8230;55.8360;55.8440;55.8470;55.8460;55.8400;55.8310;55.8170;55.8000;55.7790;55.7560;55.7290;55.7000;55.6690;55.6360;55.6020;55.5660;55.5290;55.4930;55.4550;55.4190;55.3810;55.3440;55.3080;55.2730;55.2390;55.2060
246;4009.0030;4049.9710;4095.0960;4142.1020;4189.1850;4235.0020;4278.7020;4319.8980;4358.6120;4395.1880;4430.0010;4463.1650;4494.2650;4522.2510;4545.7480;4564.0020;4576.2770;4583.4610;4588.4040;4595.0030;4605.9980;4622.7590;4644.3710;4668.5100;4691.6740;4711.4320;4726.8450;4739.0160;4750.0010;4762.8030;4779.4880;4800.9280;4826.1630;4853.2210;4879.2350;4902.2060;4921.2320;4937.1300;4951.6850;4967.5270;4986.4410;5009.1600;5034.7660;5061.3940;5086.3680;5107.8020;5125.1770;5139.2570;5151.0240;5161.9950;5173.3700;5185.1800;5197.3050;5210.5950;5226.0670;5244.3420;5265.9360;5290.4310;5316.3340;5341.5460;5364.5460;5384.7700;5402.6270;5418.7630;5434.2410;5449.8250;5465.6170;5481.2980;5496.7230;5511.6430;5525.8600;5539.3530;5552.1480;5564.1420;5575.2150;5585.2730;5594.2900;5602.2580;5609.1320;5614.8660;5619.4480;5622.8860;5625.2380;5626.6110;5627.1510;5626.9900;5626.1970;5624.8500;5623.1080;5621.1520;5619.1350;5617.1500;5615.2580;5613.5400;5612.0680;5610.9020;5610.0920;5609.6730;5609.6590;5610.0530;5610.8510;5612.0660;5613.6910;5615.6760;5617.9500;5620.4530;5623.1650;5626.0780;5629.1630;5632.3900;5635.7360;5639.1810;5642.7170;5646.3420;5650.0610;5653.8780;5657.7870;5661.7810;5665.8680;5670.0570;5674.3550;5678.7650;5683.2840;5687.9050;5692.6150;5697.4090;5702.2790;5707.2310;5712.2810;5717.4600;5722.7810;5728.2490;5733.8510;5739.5680;5745.3720;5751.2390;5757.1630;5763.1380;5769.1490;5775.1800;5781.2150;5787.2470;5793.2740;5799.2980;5805.3220;5811.3500;5817.3850;5823.4310;5829.4890;5835.5620;5841.6470
352;142.9980;145.2880;148.0440;151.1480;154.4960;158.0020;161.5970;165.2270;168.8530;172.4500;175.9980;179.4760;182.8530;186.0920;189.1480;192.0000;194.6080;196.9940;199.2730;201.6060;204.1010;206.8210;209.7220;212.6730;215.4850;218.0310;220.2600;222.2380;224.0960;226.0250;228.1600;230.5430;233.1310;235.8610;238.6410;241.3980;244.1240;246.8370;249.5260;252.1790;254.7930;257.3590;259.8810;262.3860;264.9090;267.4780;270.1190;272.8360;275.6080;278.4030;281.2100;283.9920;286.7830;289.7240;293.0040;296.7430;301.0100;305.7210;310.6660;315.5430;320.1360;324.3660;328.2900;331.9960;335.6310;339.3000;343.0180;346.7410;350.4550;354.1300;357.7450;361.2970;364.7930;368.2250;371.5850;374.8660;378.0640;381.1790;384.2060;387.1410;389.9850;392.7340;395.3900;397.9580;400.4450;402.8570;405.1950;407.4610;409.6570;411.7860;413.8500;415.8540;417.7980;419.6780;421.4900;423.2310;424.9000;426.5020;428.0460;429.5430;431.0050;432.4350;433.8330;435.1970;436.5240;437.8120;439.0630;440.2790;441.4630;442.6140;443.7360;444.8290;445.8970;446.9390;447.9620;448.9670;449.9560;450.9310;451.8930;452.8430;453.7850;454.7180;455.6440;456.5640;457.4780;458.3870;459.2920;460.1920;461.0890;461.9820;462.8700;463.7540;464.6340;465.5100;466.3850;467.2570;468.1280;468.9990;469.8660;470.7310;471.5900;472.4440;473.2940;474.1420;474.9870;475.8340;476.6810;477.5310;478.3830;479.2380;480.0950
372;2913.0930;2920.7500;2923.7700;2921.4440;2913.7060;2901.1350;2884.9920;2867.1810;2850.1250;2836.5510;2828.8660;2828.4810;2835.2260;2847.0990;2860.9760;2874.7110;2887.4700;2900.3500;2915.4200;2935.6430;2963.0200;2997.9070;3039.1280;3085.2140;3134.0310;3183.7590;3233.9070;3284.0810;3332.6440;3377.6990;3417.7980;3452.5890;3482.0730;3505.7140;3523.0590;3534.1030;3538.5190;3537.2440;3533.1810;3530.1880;3531.2190;3537.6260;3549.3020;3565.9520;3586.6850;3610.9580;3638.4570;3669.8600;3706.6870;3750.9450;3803.7800;3865.8200;3935.7810;4010.5060;4085.6760;4158.0420;4226.4280;4291.2580;4352.8660;4412.1810;4469.9000;4525.8020;4579.4980;4631.3910;4682.0420;4731.8570;4781.0170;4829.4340;4876.9280;4923.1960;4968.0320;5011.4420;5053.5640;5094.4840;5134.3220;5173.1970;5211.1580;5248.2740;5284.7040;5320.6360;5356.2300;5391.5590;5426.6740;5461.6660;5496.6260;5531.6210;5566.6840;5601.8120;5636.9800;5672.1390;5707.2340;5742.2280;5777.0700;5811.6630;5845.8840;5879.6170;5912.8200;5945.4190;5977.2340;6008.0520;6037.7160;6066.1610;6093.3980;6119.4580;6144.4020;6168.2960;6191.1650;6213.0470;6234.0400;6254.2730;6273.8610;6292.8790;6311.4020;6329.5530;6347.4710;6365.2730;6383.0370;6400.8270;6418.7360;6436.8560;6455.2610;6473.9980;6493.0880;6512.5480;6532.3750;6552.5610;6573.1050;6593.9900;6615.1680;6636.5720;6658.1390;6679.8330;6701.6120;6723.4010;6745.1120;6766.6690;6788.0300;6809.1540;6829.9720;6850.4130;6870.4170;6889.9540;6909.0130;6927.5990;6945.7270;6963.4160;6980.6810;6997.5390;7014.0030;7030.0900;7045.8090
833;55.2530;55.2650;54.9070;54.2590;53.4000;52.4110;51.3760;50.3820;49.5100;48.8430;48.4450;48.3570;48.5850;49.0940;49.8220;50.7170;51.7800;52.9990;54.2940;55.5590;56.7170;57.7170;58.5670;59.3310;60.1020;60.9450;61.9040;62.9380;63.9230;64.6840;65.1120;65.1320;64.8200;64.4070;64.2090;64.4480;65.2260;66.4500;67.9040;69.2650;70.3130;70.9630;71.3050;71.4840;71.7240;72.1830;72.9080;73.8320;74.8700;75.8920;76.8030;77.5770;78.2460;78.8400;79.4100;79.9940;80.5980;81.2030;81.7980;82.3580;82.8690;83.3270;83.7390;84.1110;84.4530;84.7730;85.0730;85.3520;85.6090;85.8470;86.0660;86.2650;86.4470;86.6100;86.7570;86.8890;87.0060;87.1070;87.1890;87.2450;87.2700;87.2630;87.2270;87.1680;87.0930;87.0080;86.9150;86.8150;86.7060;86.5900;86.4650;86.3320;86.1930;86.0490;85.8990;85.7440;85.5850;85.4220;85.2560;85.0880;84.9170;84.7440;84.5710;84.3950;84.2200;84.0450;83.8700;83.6970;83.5250;83.3570;83.1940;83.0360;82.8850;82.7390;82.6000;82.4680;82.3440;82.2270;82.1180;82.0170;81.9230;81.8360;81.7570;81.6850;81.6190;81.5580;81.5020;81.4520;81.4060;81.3640;81.3250;81.2890;81.2570;81.2280;81.2020;81.1800;81.1620;81.1480;81.1380;81.1320;81.1310;81.1350;81.1430;81.1560;81.1740;81.1950;81.2200;81.2490;81.2820;81.3190;81.3590
428;1949.0000;1954.9100;1965.2310;1979.1380;1995.9220;2014.9920;2035.8770;2058.2240;2081.7850;2106.3920;2131.8900;2158.0630;2184.5690;2210.9160;2236.5350;2261.0160;2284.0260;2305.5780;2326.0270;2345.9420;2365.7050;2385.5240;2405.1770;2424.1070;2441.5370;2456.9710;2470.2060;2481.6060;2491.9290;2502.2450;2513.3490;2524.8040;2536.3230;2548.9400;2563.9920;2582.0110;2604.3190;2629.5520;2652.3320;2665.4050;2663.9050;2645.5390;2612.7220;2571.1100;2528.8930;2492.0950;2462.6170;2438.9940;2419.8190;2402.4520;2384.9720;2367.3020;2350.3400;2334.2250;2319.2290;2305.5280;2293.0800;2281.6930;2271.1980;2261.3800;2252.0600;2243.1420;2234.5720;2226.2600;2218.1230;2210.0780;2202.0790;2194.0610;2185.9230;2177.5490;2168.8640;2159.7980;2150.3700;2140.7010;2130.9730;2121.3160;2111.7920;2102.3590;2092.9120;2083.2930;2073.4050;2063.2170;2052.8100;2042.3350;2031.9940;2021.9440;2012.2290;2002.8310;1993.7530;1984.9830;1976.5040;1968.3200;1960.4290;1952.7870;1945.3360;1938.0270;1930.8350;1923.7370;1916.6810;1909.6070;1902.4670;1895.2360;1887.8970;1880.4190;1872.7730;1864.9370;1856.9070;1848.6890;1840.2970;1831.7560;1823.0910;1814.3180;1805.4660;1796.5970;1787.7870;1779.1020;1770.5770;1762.2400;1754.1360;1746.3080;1738.7970;1731.6280;1724.8200;1718.3940;1712.3640;1706.7430;1701.5370;1696.7430;1692.3520;1688.3450;1684.7030;1681.4150;1678.4630;1675.8130;1673.4220;1671.2510;1669.2790;1667.4840;1665.8350;1664.2970;1662.8370;1661.4350;1660.0740;1658.7440;1657.4350;1656.1410;1654.8520;1653.5590;1652.2490;1650.9130;1649.5380
440;2567.4020;2569.6190;2578.0520;2591.3580;2608.4930;2628.7060;2651.5640;2676.9300;2704.9180;2735.8140;2769.8490;2806.9380;2846.4740;2887.2270;2927.6100;2966.4620;3003.1680;3037.8870;3071.1920;3104.0440;3137.1130;3170.5750;3204.0640;3237.0700;3268.8670;3298.9640;3327.1930;3353.8300;3379.3950;3404.6300;3430.0890;3455.4030;3480.3560;3505.7690;3532.7240;3561.6680;3593.3340;3626.6020;3657.8180;3682.0590;3695.8900;3698.0950;3689.9430;3673.6060;3652.4380;3629.1040;3604.0440;3577.1280;3549.8160;3523.7320;3500.0280;3479.6220;3462.4020;3447.1700;3432.0600;3415.7480;3397.8950;3379.0430;3359.7990;3341.0970;3323.6110;3307.4810;3292.4540;3278.3370;3264.8120;3251.6270;3238.7310;3226.1640;3213.8710;3201.8060;3189.9200;3178.1680;3166.4910;3154.8000;3143.0000;3131.0130;3118.8030;3106.3620;3093.6800;3080.7630;3067.6210;3054.2580;3040.6900;3026.9570;3013.1190;2999.2290;2985.3040;2971.3780;2957.5450;2943.9220;2930.5910;2917.5930;2904.9230;2892.5640;2880.4820;2868.6430;2857.0420;2845.6750;2834.5140;2823.5200;2812.6590;2801.9120;2791.2580;2780.6510;2770.0440;2759.3950;2748.6890;2737.9190;2727.0590;2716.0840;2704.9820;2693.7540;2682.4170;2671.0010;2659.5510;2648.1080;2636.6980;2625.3550;2614.1380;2603.1200;2592.3630;2581.9030;2571.7700;2562.0240;2552.7220;2543.9130;2535.6210;2527.8590;2520.6360;2513.9620;2507.8350;2502.2530;2497.2040;2492.6510;2488.5490;2484.8540;2481.5420;2478.5850;2475.9270;2473.5020;2471.2550;2469.1460;2467.1480;2465.2410;2463.4110;2461.6360;2459.8920;2458.1500;2456.3710;2454.5140;2452.5310
578;3265.0000;3299.4310;3332.2630;3364.1690;3395.6430;3427.0000;3458.3660;3489.6930;3520.7750;3551.3050;3580.9980;3609.7450;3637.7300;3665.4870;3693.7500;3723.0010;3753.3760;3784.5770;3816.1020;3847.2320;3877.3830;3906.4900;3934.5290;3961.0210;3985.4010;4007.3120;4026.5860;4043.4400;4058.4070;4072.2580;4085.6210;4098.6990;4111.5660;4124.5880;4138.1500;4152.5600;4168.0030;4184.5660;4202.3250;4221.2990;4241.4850;4262.9320;4285.6200;4309.3690;4333.9310;4359.0960;4385.1390;4412.0920;4439.2480;4465.6640;4490.8590;4513.9530;4535.5990;4558.6600;4587.0460;4623.2980;4668.8020;4722.0160;4778.9590;4834.0020;4883.1110;4924.8480;4960.4820;4991.9970;5022.5550;5054.4780;5088.1910;5122.9410;5158.4970;5194.3340;5230.0520;5265.6820;5301.3900;5337.0420;5372.4660;5407.5120;5442.1240;5476.2430;5509.7170;5542.3770;5574.0940;5604.8110;5634.5320;5663.2760;5691.0960;5718.0490;5744.1430;5769.4100;5793.9600;5817.9360;5841.4530;5864.5640;5887.3030;5909.7570;5932.0180;5954.1550;5976.2180;5998.2160;6020.1270;6041.8980;6063.4920;6084.9150;6106.1810;6127.2700;6148.1570;6168.8230;6189.2660;6209.4970;6229.5300;6249.3910;6269.0990;6288.6660;6308.0990;6327.4240;6346.6650;6365.8430;6384.9670;6404.0460;6423.1110;6442.1980;6461.3300;6480.5110;6499.7300;6518.9670;6538.1920;6557.3780;6576.5140;6595.5820;6614.5330;6633.3100;6651.8640;6670.1700;6688.2190;6706.0040;6723.5220;6740.7700;6757.7380;6774.4170;6790.7990;6806.8860;6822.6760;6838.1670;6853.3570;6868.2450;6882.8300;6897.1140;6911.0990;6924.7880;6938.1900;6951.3120;6964.1660
752;7014.0010;7076.0030;7129.0700;7176.2030;7219.8710;7261.9940;7303.9420;7346.5410;7390.1340;7434.6740;7480.0010;7526.1390;7573.5560;7623.2780;7676.5680;7734.0030;7796.4270;7862.7180;7929.0660;7990.3180;8042.8390;8084.9650;8117.8630;8144.2170;8168.1350;8192.5690;8218.9330;8246.3020;8272.5810;8294.6040;8310.4670;8319.2660;8322.9090;8325.6820;8333.4460;8350.3920;8377.4220;8413.1550;8456.5610;8505.7520;8558.8290;8616.7290;8678.6570;8738.8940;8789.9760;8826.9490;8847.4210;8853.9340;8852.6500;8852.4870;8860.1530;8877.0220;8901.8310;8935.3920;8977.9650;9029.3450;9090.7070;9161.3740;9236.8720;9311.1100;9379.6870;9440.7470;9495.3920;9545.8230;9595.6190;9647.3590;9701.4040;9756.6940;9812.7200;9868.5890;9923.5860;9977.6580;10030.8630;10082.7040;10132.5750;10180.0300;10224.9060;10267.2350;10307.0310;10344.3930;10379.4510;10412.2020;10442.7760;10471.6170;10499.3010;10526.2950;10552.7880;10578.8470;10604.6630;10630.4110;10656.2200;10682.2170;10708.4400;10734.8070;10761.1640;10787.3880;10813.4470;10839.3560;10865.0850;10890.6080;10915.8850;10940.9100;10965.6200;10989.8560;11013.4190;11036.1650;11058.0560;11079.1340;11099.4470;11119.0820;11138.1280;11156.6080;11174.5750;11192.1780;11209.6010;11226.9980;11244.4290;11261.9300;11279.6000;11297.5420;11315.8230;11334.4890;11353.5290;11372.8710;11392.4130;11412.0610;11431.7950;11451.5980;11471.3930;11491.0870;11510.6050;11529.9130;11549.0000;11567.8390;11586.4140;11604.7150;11622.7260;11640.4510;11657.9380;11675.2490;11692.4360;11709.5250;11726.5200;11743.4130;11760.1950;11776.8660;11793.4380;11809.9370;11826.4040;11842.8940;11859.4750
826;50616.0120;50631.5710;50706.8110;50829.9010;50991.4540;51184.5290;51404.7740;51650.2790;51921.1750;52218.9420;52544.3560;52895.3030;53264.8550;53640.4570;54006.2450;54349.8990;54666.0080;54954.0440;55212.8350;55443.0640;55645.3900;55819.4990;55964.6970;56081.4550;56170.6900;56234.2500;56273.0410;56290.6290;56295.0320;56296.4060;56303.0110;56317.5340;56341.3080;56379.3270;56436.7620;56516.9080;56622.9560;56753.6580;56902.0810;57058.1730;57214.4740;57369.6290;57525.4590;57681.6390;57838.5960;57997.2100;58156.8710;58318.7710;58488.0260;58671.4130;58874.1170;59097.1290;59339.9710;59604.3470;59891.7880;60202.7270;60538.1430;60896.1010;61270.3180;61652.3150;62035.5700;62417.4310;62798.0990;63177.4060;63556.1840;63934.9160;64312.6750;64688.2250;65061.5190;65432.7400;65801.9450;66167.9850;66530.2230;66889.7530;67248.2050;67606.1580;67964.3230;68320.5350;68669.0150;69002.0990;69314.2790;69603.3640;69870.7550;70119.0530;70352.5410;70574.5390;70785.6200;70985.2480;71174.4070;71354.0690;71525.0390;71688.0840;71843.6100;71991.5790;72131.6920;72263.8180;72388.2510;72505.4950;72615.8670;72719.7130;72817.3880;72909.2530;72995.6610;73076.9660;73153.5260;73225.7270;73293.8920;73358.4710;73420.1460;73479.6980;73537.7840;73594.7630;73650.8710;73706.4590;73761.8460;73817.2730;73872.9470;73928.9340;73985.1240;74041.2930;74097.2500;74153.0010;74208.5320;74263.5860;74317.8400;74371.0460;74423.1830;74474.2840;74524.2470;74572.9690;74620.4350;74666.6540;74711.8150;74756.3340;74800.7500;74845.5220;74890.8370;74936.8190;74983.7770;75032.0390;75081.8630;75133.4110;75186.7590;75241.9150;75298.8550;75357.5430;75417.9420;75480.0190;75543.7440;75609.0940;75676.0460
925;108332.0310;109285.0640;110250.2290;111205.0320;112135.0030;113033.6860;113903.0860;114753.2120;115600.7770;116466.9500;117370.7470;118321.9080;119314.7330;120325.3920;121319.4820;122274.1430;123177.3810;124042.0940;124900.2820;125797.3240;126764.4570;127807.9170;128912.2840;130059.8370;131223.7800;132380.8600;133528.4090;134661.3440;135750.7510;136761.3240;137667.9470;138458.3880;139138.1210;139722.6870;140237.1810;140701.5310;141121.3220;141495.5860;141830.7100;142132.7680;142407.9910;142669.5430;142925.7200;143172.7410;143402.7090;143615.6910;143802.2360;143981.3810;144215.1810;144585.3670;145146.7850;145919.3270;146875.2880;147961.4950;149099.9790;150228.3460;151333.1900;152414.0480;153436.8030;154364.4600;155171.0880;155837.6620;156367.5690;156786.7770;157135.8520;157445.6450;157723.2420;157962.9160;158167.9230;158339.1410;158477.8050;158588.8260;158676.5070;158740.3080;158778.1490;158789.2730;158774.4330;158737.1740;158682.8050;158618.0010;158547.7920;158474.2670;158397.1590;158316.0880;158229.6760;158136.6680;158037.0860;157930.8630;157816.3400;157691.3760;157554.0400;157402.2960;157235.0350;157052.2260;156854.3380;156640.8280;156412.2970;156165.7600;155892.8160;155582.5640;155227.4770;154825.1420;154378.5010;153892.2660;153373.7660;152829.2800;152261.2170;151671.0650;151063.4080;150443.3480;149815.5780;149183.4230;148549.9620;147919.2680;147295.5100;146682.3710;146082.5300;145498.2290;144931.9540;144385.9740;143862.1200;143361.9250;142886.2420;142435.1790;142008.2960;141605.1330;141225.6590;140869.7750;140536.7170;140225.4560;139934.9040;139664.4620;139413.1460;139178.9140;138959.3080;138752.2890;138557.1510;138373.3670;138199.3410;138033.3780;137874.3980;137722.1850;137577.3130;137440.9160;137314.4800;137199.6040;137097.9210;137011.0680;136940.6550;136888.3070;136855.6170
8;1215.0020;1239.9710;1269.3020;1302.5360;1339.2400;1378.9980;1421.4170;1466.1240;1512.7650;1561.0120;1610.5650;1661.1580;1712.5630;1764.5930;1817.0980;1869.9420;1922.9930;1976.1400;2029.3140;2082.4740;2135.5990;2188.6500;2241.6230;2294.5780;2347.6070;2400.8010;2454.2550;2508.0260;2562.1210;2616.5300;2671.3000;2725.0290;2777.5920;2831.6820;2891.0040;2957.3900;3033.3930;3116.0090;3194.8540;3255.8590;3289.4830;3291.6950;3266.9830;3224.9010;3179.4420;3141.1020;3112.5970;3091.9020;3079.0370;3072.7250;3071.8560;3077.3780;3089.7780;3106.7010;3124.8610;3141.8000;3156.6070;3169.6650;3181.3970;3192.7230;3204.2840;3215.9880;3227.3730;3238.3160;3248.6550;3258.2590;3267.0660;3275.0540;3282.1780;3288.4080;3293.7100;3298.0460;3301.3800;3303.6920;3304.9730;3305.2100;3304.3930;3302.5050;3299.5200;3295.4100;3290.1590;3283.7670;3276.2510;3267.6330;3257.9430;3247.2120;3235.4620;3222.7220;3209.0530;3194.5280;3179.2100;3163.1470;3146.3720;3128.9020;3110.7480;3091.9340;3072.4780;3052.4320;3031.8920;3010.9680;2989.7470;2968.2750;2946.5520;2924.5630;2902.2730;2879.6540;2856.7130;2833.4660;2809.9050;2786.0160;2761.7930;2737.2420;2712.3710;2687.1660;2661.6150;2635.7140;2609.4790;2582.9390;2556.1200;2529.0540;2501.7790;2474.3300;2446.7570;2419.1310;2391.5360;2364.0500;2336.7290;2309.6280;2282.8230;2256.3920;2230.4110;2204.9320;2180.0050;2155.6910;2132.0540;2109.1460;2087.0060;2065.6600;2045.1310;2025.4320;2006.5760;1988.5690;1971.4150;1955.1110;1939.6510;1925.0210;1911.2000;1898.1620;1885.8700;1874.2860;1863.3590
